loan_amnt,annual_inc,dti,emp_length,grade,term,purpose,home_ownership,state,revol_util,fico,default
3675.0,38884.0,15.52,4 years,F, 36 months,house,RENT,MN,29.4,709.0,1
14400.0,75000.0,10.42,1 year,C, 36 months,debt_consolidation,RENT,CA,70.7,669.0,1
8000.0,83000.0,30.81,10+ years,A, 36 months,debt_consolidation,MORTGAGE,OH,68.0,689.0,0
20000.0,86000.0,14.43,10+ years,D, 60 months,debt_consolidation,OWN,AL,89.0,664.0,0
12000.0,59000.0,30.23,10+ years,B, 36 months,home_improvement,MORTGAGE,NY,63.2,714.0,0
3400.0,10000.0,34.81,< 1 year,F, 36 months,other,RENT,NY,53.5,684.0,0
16750.0,75000.0,20.13,10+ years,C, 60 months,debt_consolidation,MORTGAGE,OH,34.3,739.0,1
16000.0,90000.0,18.97,10+ years,D, 60 months,home_improvement,MORTGAGE,TX,78.8,669.0,1
15000.0,100000.0,11.37,< 1 year,B, 36 months,credit_card,RENT,NJ,53.4,689.0,0
15950.0,54000.0,31.42,4 years,F, 60 months,other,RENT,OH,56.3,679.0,1
11250.0,38350.0,20.88,2 years,B, 36 months,credit_card,MORTGAGE,VT,68.3,704.0,0
4000.0,40000.0,23.46,10+ years,C, 36 months,debt_consolidation,MORTGAGE,NY,76.3,669.0,0
14000.0,85000.0,18.98,10+ years,A, 60 months,debt_consolidation,MORTGAGE,LA,38.0,769.0,0
12075.0,42000.0,14.77,10+ years,E, 60 months,debt_consolidation,RENT,NC,69.0,724.0,1
2400.0,45000.0,14.73,6 years,C, 36 months,small_business,MORTGAGE,UT,40.2,709.0,0
12000.0,47300.0,24.99,6 years,A, 36 months,debt_consolidation,MORTGAGE,SC,72.8,704.0,0
25000.0,100000.0,23.46,10+ years,E, 60 months,car,RENT,NV,8.1,729.0,1
24000.0,57000.0,14.19,8 years,C, 60 months,debt_consolidation,MORTGAGE,VA,57.2,674.0,0
11000.0,73000.0,30.08,7 years,B, 36 months,credit_card,RENT,TX,82.8,674.0,0
16500.0,70400.0,12.89,10+ years,B, 36 months,credit_card,MORTGAGE,IL,37.7,674.0,0
5000.0,80000.0,18.98,2 years,B, 36 months,debt_consolidation,MORTGAGE,CA,26.7,724.0,0
24000.0,60000.0,25.3,6 years,D, 60 months,debt_consolidation,RENT,MT,74.9,719.0,0
9125.0,42000.0,22.29,1 year,C, 36 months,medical,MORTGAGE,AZ,22.0,674.0,0
25000.0,90000.0,12.84,10+ years,A, 36 months,debt_consolidation,OWN,TX,19.7,799.0,0
14400.0,52000.0,8.17,10+ years,C, 36 months,debt_consolidation,MORTGAGE,FL,73.1,674.0,0
16000.0,110000.0,29.36,10+ years,B, 60 months,home_improvement,MORTGAGE,CA,67.5,734.0,0
15350.0,55000.0,12.94,9 years,F, 60 months,debt_consolidation,RENT,PA,70.5,664.0,1
18000.0,150000.0,16.31,10+ years,B, 60 months,debt_consolidation,RENT,OK,74.8,694.0,0
12000.0,120000.0,30.48,10+ years,B, 36 months,debt_consolidation,MORTGAGE,TX,93.3,684.0,0
14000.0,67197.0,22.38,10+ years,C, 36 months,credit_card,RENT,CA,47.8,694.0,0
12500.0,32000.0,16.42,9 years,D, 60 months,debt_consolidation,RENT,NY,45.7,704.0,0
35000.0,164000.0,10.37,5 years,B, 60 months,debt_consolidation,RENT,CA,11.3,759.0,0
5125.0,50000.0,20.64,< 1 year,C, 36 months,debt_consolidation,MORTGAGE,IL,46.0,674.0,0
25000.0,105000.0,14.55,10+ years,A, 36 months,debt_consolidation,MORTGAGE,NY,25.9,804.0,0
12950.0,34500.0,32.97,6 years,D, 60 months,debt_consolidation,MORTGAGE,GA,79.7,664.0,0
6000.0,108226.0,13.83,10+ years,B, 36 months,other,MORTGAGE,WI,39.6,704.0,0
25000.0,100000.0,10.74,10+ years,F, 60 months,debt_consolidation,OWN,FL,90.1,669.0,0
10000.0,83000.0,14.11,10+ years,B, 36 months,debt_consolidation,OWN,OH,73.7,674.0,0
15000.0,65000.0,8.01,8 years,C, 60 months,debt_consolidation,RENT,PA,42.2,684.0,0
10000.0,58000.0,20.95,2 years,C, 36 months,debt_consolidation,OWN,RI,21.2,674.0,1
25000.0,97000.0,4.44,10+ years,C, 36 months,house,RENT,TX,56.7,679.0,0
28000.0,500000.0,9.0,10+ years,A, 36 months,home_improvement,OWN,NY,74.5,749.0,0
10000.0,42000.0,6.91,9 years,A, 36 months,credit_card,MORTGAGE,MT,73.3,714.0,0
22000.0,45000.0,13.61,7 years,A, 36 months,credit_card,OWN,TN,43.4,699.0,0
10000.0,41000.0,12.06,10+ years,A, 36 months,debt_consolidation,OWN,TN,21.4,759.0,0
9600.0,42000.0,12.63,10+ years,A, 36 months,debt_consolidation,RENT,FL,23.5,774.0,0
11050.0,60000.0,25.52,10+ years,D, 60 months,debt_consolidation,MORTGAGE,FL,98.8,714.0,0
15000.0,50000.0,16.08,10+ years,C, 36 months,home_improvement,MORTGAGE,IN,36.3,669.0,0
10000.0,65000.0,17.39,3 years,A, 36 months,debt_consolidation,MORTGAGE,MI,34.7,709.0,0
24000.0,82638.0,17.67,< 1 year,D, 60 months,debt_consolidation,MORTGAGE,NJ,55.0,699.0,0
29900.0,115000.0,9.85,10+ years,D, 60 months,debt_consolidation,RENT,OR,38.5,709.0,1
4000.0,97000.0,30.93,10+ years,B, 36 months,debt_consolidation,MORTGAGE,MS,73.4,699.0,0
21000.0,1000000.0,1.62,10+ years,B, 36 months,debt_consolidation,RENT,NY,27.5,704.0,0
28000.0,130000.0,20.88,10+ years,A, 36 months,debt_consolidation,MORTGAGE,TX,54.4,704.0,0
18000.0,49000.0,23.63,3 years,C, 36 months,credit_card,MORTGAGE,IN,99.9,679.0,0
4000.0,51000.0,11.41,10+ years,C, 36 months,credit_card,RENT,NY,11.1,714.0,1
12000.0,77000.0,18.06,10+ years,A, 36 months,credit_card,MORTGAGE,NM,46.9,779.0,0
35000.0,138000.0,25.75,< 1 year,F, 60 months,home_improvement,MORTGAGE,NJ,80.2,674.0,0
17000.0,80000.0,21.23,10+ years,A, 36 months,credit_card,MORTGAGE,NC,77.9,684.0,0
32200.0,70000.0,31.06,1 year,E, 60 months,debt_consolidation,MORTGAGE,NY,67.5,684.0,1
10000.0,120000.0,14.38,10+ years,B, 60 months,home_improvement,MORTGAGE,CA,98.5,689.0,0
21000.0,85000.0,30.28,2 years,B, 36 months,debt_consolidation,OWN,TX,61.7,719.0,0
12000.0,53000.0,18.95,10+ years,E, 60 months,home_improvement,MORTGAGE,TX,47.6,689.0,0
35000.0,95000.0,34.7,10+ years,C, 36 months,credit_card,RENT,CA,69.4,679.0,0
15125.0,220000.0,4.84,6 years,C, 36 months,debt_consolidation,RENT,NY,18.2,664.0,0
16200.0,36000.0,32.3,2 years,D, 36 months,debt_consolidation,RENT,MD,82.0,689.0,0
12000.0,30000.0,28.76,2 years,D, 60 months,debt_consolidation,RENT,TX,37.7,699.0,0
17625.0,40000.0,26.85,10+ years,E, 60 months,debt_consolidation,RENT,NE,63.8,664.0,1
14400.0,86000.0,17.23,10+ years,C, 60 months,debt_consolidation,MORTGAGE,NY,51.0,679.0,0
19200.0,64000.0,19.95,3 years,D, 60 months,debt_consolidation,MORTGAGE,OH,46.5,674.0,0
21200.0,57000.0,38.76,10+ years,E, 60 months,debt_consolidation,MORTGAGE,MO,72.9,724.0,0
22525.0,65000.0,28.93,3 years,F, 60 months,debt_consolidation,RENT,OH,89.0,664.0,1
7000.0,40000.0,18.18,2 years,B, 36 months,debt_consolidation,RENT,IL,56.9,679.0,1
4000.0,38000.0,10.8,1 year,B, 36 months,debt_consolidation,MORTGAGE,MI,51.2,684.0,0
20000.0,60000.0,17.78,6 years,C, 36 months,debt_consolidation,MORTGAGE,FL,49.0,674.0,1
30225.0,63000.0,35.89,8 years,E, 60 months,debt_consolidation,RENT,CA,81.7,709.0,0
24000.0,89000.0,11.47,10+ years,A, 36 months,debt_consolidation,MORTGAGE,TN,54.1,669.0,0
22000.0,116500.0,15.63,2 years,B, 36 months,debt_consolidation,MORTGAGE,AL,37.8,704.0,0
19600.0,49000.0,22.85,10+ years,C, 60 months,debt_consolidation,RENT,FL,72.5,689.0,0
28000.0,122000.0,25.18,10+ years,E, 60 months,debt_consolidation,RENT,CT,55.9,674.0,0
13000.0,35000.0,12.0,7 years,A, 36 months,credit_card,RENT,IL,46.2,709.0,0
8000.0,36400.0,8.74,10+ years,C, 36 months,credit_card,RENT,CO,45.4,669.0,0
24000.0,84500.0,10.13,2 years,B, 60 months,credit_card,RENT,AZ,69.2,669.0,0
5500.0,80000.0,18.94,10+ years,A, 36 months,credit_card,RENT,NJ,35.6,734.0,0
35000.0,80000.0,28.91,10+ years,C, 36 months,credit_card,RENT,NY,84.2,674.0,0
22000.0,106000.0,22.12,2 years,C, 60 months,credit_card,RENT,TX,35.8,674.0,1
8000.0,66300.0,14.86,1 year,B, 36 months,major_purchase,MORTGAGE,VA,84.6,664.0,0
28000.0,77376.0,25.78,4 years,B, 60 months,credit_card,MORTGAGE,NY,44.7,724.0,0
15400.0,35000.0,20.4,10+ years,D, 60 months,credit_card,RENT,PA,95.5,704.0,1
17000.0,55000.0,26.79,10+ years,E, 60 months,debt_consolidation,MORTGAGE,OH,26.1,664.0,0
15000.0,42000.0,27.23,10+ years,C, 36 months,debt_consolidation,MORTGAGE,NY,55.8,689.0,0
35000.0,88000.0,21.82,10+ years,E, 60 months,debt_consolidation,MORTGAGE,VA,86.3,709.0,1
28000.0,88000.0,21.66,10+ years,A, 36 months,credit_card,MORTGAGE,CA,36.3,749.0,0
6000.0,25000.0,13.2,3 years,C, 36 months,debt_consolidation,RENT,FL,15.5,709.0,0
15000.0,100000.0,13.42,2 years,B, 36 months,home_improvement,RENT,NY,37.1,704.0,0
25000.0,78000.0,17.15,8 years,A, 36 months,credit_card,OWN,VA,50.1,729.0,0
14000.0,70000.0,19.24,10+ years,A, 36 months,debt_consolidation,MORTGAGE,NE,10.6,769.0,0
10600.0,60000.0,29.0,10+ years,A, 36 months,credit_card,OWN,VA,44.6,719.0,0
16000.0,82000.0,11.46,7 years,C, 60 months,home_improvement,MORTGAGE,CO,45.2,664.0,1
25000.0,110000.0,11.3,10+ years,A, 36 months,home_improvement,MORTGAGE,MD,59.6,694.0,0
10000.0,60000.0,14.48,10+ years,C, 36 months,debt_consolidation,RENT,IL,31.0,669.0,0
18000.0,70000.0,13.58,7 years,B, 60 months,debt_consolidation,MORTGAGE,NV,46.9,694.0,0
24000.0,60000.0,26.45,3 years,C, 36 months,debt_consolidation,RENT,CA,82.4,674.0,0
26800.0,240000.0,10.92,5 years,B, 36 months,credit_card,MORTGAGE,FL,38.0,739.0,0
21000.0,150000.0,13.37,4 years,D, 60 months,major_purchase,RENT,NY,81.0,679.0,0
20000.0,90000.0,21.36,7 years,D, 60 months,debt_consolidation,RENT,CO,40.8,729.0,0
12000.0,55000.0,14.62,10+ years,C, 36 months,credit_card,MORTGAGE,MD,71.1,674.0,0
10000.0,87000.0,18.11,4 years,B, 36 months,debt_consolidation,RENT,NV,34.5,689.0,0
16000.0,51000.0,21.66,2 years,A, 60 months,credit_card,MORTGAGE,GA,19.7,759.0,0
25000.0,100000.0,20.14,8 years,A, 36 months,debt_consolidation,RENT,CA,11.1,734.0,0
33000.0,130000.0,13.63,10+ years,B, 36 months,debt_consolidation,MORTGAGE,DE,61.2,679.0,0
12000.0,46000.0,23.43,10+ years,C, 60 months,debt_consolidation,OWN,MI,65.5,664.0,1
15600.0,74000.0,30.62,< 1 year,C, 36 months,debt_consolidation,RENT,CA,52.4,689.0,0
7425.0,56000.0,16.12,10+ years,B, 36 months,major_purchase,RENT,PA,58.9,669.0,0
18675.0,63000.0,38.9,10+ years,D, 36 months,credit_card,MORTGAGE,TX,49.2,719.0,1
5950.0,37000.0,10.02,< 1 year,D, 36 months,moving,RENT,RI,82.8,724.0,0
14000.0,90000.0,14.36,8 years,B, 36 months,debt_consolidation,RENT,MA,65.4,689.0,1
5000.0,74546.0,31.25,10+ years,B, 36 months,other,MORTGAGE,CA,99.8,764.0,0
35000.0,75000.0,26.35,10+ years,A, 36 months,debt_consolidation,MORTGAGE,FL,55.9,689.0,0
6900.0,23040.0,19.64,1 year,D, 36 months,debt_consolidation,RENT,FL,67.7,669.0,0
24000.0,75000.0,9.07,2 years,B, 60 months,other,MORTGAGE,OR,7.1,749.0,0
23900.0,52000.0,33.16,3 years,E, 60 months,credit_card,OWN,AL,83.4,689.0,1
20000.0,110774.0,13.17,6 years,B, 36 months,credit_card,MORTGAGE,IL,20.1,729.0,0
11900.0,35000.0,27.61,4 years,C, 36 months,debt_consolidation,RENT,MA,43.1,674.0,0
25000.0,70000.0,28.97,10+ years,E, 60 months,debt_consolidation,RENT,CT,77.0,679.0,0
15000.0,60000.0,6.64,10+ years,A, 36 months,home_improvement,MORTGAGE,MT,2.9,834.0,0
13625.0,93000.0,7.48,10+ years,D, 60 months,debt_consolidation,RENT,CA,33.8,664.0,0
15000.0,82000.0,18.21,3 years,C, 36 months,credit_card,MORTGAGE,NY,46.5,684.0,1
4500.0,27000.0,12.18,3 years,D, 36 months,debt_consolidation,RENT,GA,42.0,694.0,1
25000.0,76000.0,21.16,10+ years,B, 60 months,home_improvement,MORTGAGE,MA,4.6,814.0,0
27600.0,60000.0,13.9,< 1 year,A, 36 months,debt_consolidation,MORTGAGE,TX,63.4,714.0,0
8000.0,51000.0,16.83,9 years,A, 36 months,credit_card,MORTGAGE,TN,93.6,724.0,0
6025.0,40000.0,6.66,5 years,C, 36 months,credit_card,MORTGAGE,MA,54.4,684.0,0
16000.0,85000.0,5.45,5 years,C, 36 months,debt_consolidation,RENT,NY,32.2,684.0,0
15000.0,79000.0,15.43,9 years,E, 60 months,debt_consolidation,RENT,WA,43.7,694.0,1
30000.0,90000.0,11.69,1 year,E, 60 months,major_purchase,OWN,MS,9.3,724.0,0
30000.0,100000.0,27.0,10+ years,C, 60 months,credit_card,MORTGAGE,GA,79.2,699.0,0
6000.0,24000.0,26.75,3 years,C, 36 months,debt_consolidation,RENT,GA,30.4,674.0,0
35000.0,165000.0,15.07,10+ years,C, 36 months,debt_consolidation,MORTGAGE,CA,20.6,739.0,0
9000.0,100000.0,31.96,10+ years,C, 36 months,other,MORTGAGE,HI,76.1,694.0,0
14000.0,64000.0,19.01,8 years,D, 60 months,debt_consolidation,MORTGAGE,MO,47.3,694.0,0
12000.0,60000.0,8.12,9 years,B, 36 months,debt_consolidation,RENT,TX,49.1,684.0,0
4000.0,56000.0,22.42,10+ years,C, 36 months,moving,MORTGAGE,KY,34.8,784.0,0
16800.0,88000.0,11.02,7 years,B, 60 months,credit_card,MORTGAGE,NY,71.5,709.0,1
16000.0,98000.0,6.44,10+ years,B, 36 months,debt_consolidation,MORTGAGE,FL,45.2,664.0,0
28875.0,59000.0,16.03,10+ years,E, 60 months,debt_consolidation,MORTGAGE,CA,57.0,754.0,0
12500.0,25000.0,21.0,3 years,D, 36 months,credit_card,OWN,CA,36.3,694.0,0
12000.0,110000.0,25.18,1 year,C, 60 months,debt_consolidation,MORTGAGE,UT,84.9,684.0,0
12000.0,42500.0,20.93,1 year,C, 60 months,credit_card,MORTGAGE,GA,61.3,664.0,0
15000.0,48000.0,6.53,5 years,A, 36 months,credit_card,MORTGAGE,GA,48.3,719.0,0
10000.0,40000.0,4.62,1 year,D, 60 months,debt_consolidation,MORTGAGE,FL,39.6,679.0,1
25275.0,102000.0,15.44,10+ years,A, 36 months,credit_card,MORTGAGE,MI,41.8,729.0,0
5000.0,26000.0,16.3,2 years,C, 36 months,debt_consolidation,RENT,CA,32.5,669.0,0
15000.0,75000.0,11.46,4 years,B, 60 months,credit_card,RENT,CT,76.3,669.0,0
3600.0,64000.0,27.41,10+ years,C, 36 months,debt_consolidation,MORTGAGE,FL,90.2,664.0,0
15000.0,53000.0,22.54,5 years,B, 36 months,credit_card,OWN,CA,54.6,704.0,0
10825.0,30000.0,28.61,3 years,C, 36 months,credit_card,RENT,MA,63.1,664.0,1
5600.0,60000.0,32.92,10+ years,C, 36 months,debt_consolidation,MORTGAGE,AL,61.9,699.0,0
24000.0,68000.0,22.1,7 years,D, 60 months,debt_consolidation,RENT,FL,63.5,664.0,0
19200.0,120000.0,19.93,< 1 year,A, 36 months,credit_card,MORTGAGE,TX,48.3,754.0,0
25200.0,87000.0,19.48,10+ years,A, 36 months,debt_consolidation,MORTGAGE,WI,50.9,814.0,0
7425.0,85000.0,9.36,10+ years,C, 36 months,debt_consolidation,MORTGAGE,FL,72.0,679.0,1
7000.0,57200.0,22.56,10+ years,C, 36 months,credit_card,MORTGAGE,OH,39.5,664.0,0
6000.0,40000.0,18.54,1 year,C, 36 months,debt_consolidation,RENT,CA,38.3,709.0,0
10000.0,28500.0,13.26,< 1 year,B, 36 months,debt_consolidation,RENT,TX,29.3,674.0,0
22950.0,74000.0,27.54,10+ years,D, 60 months,credit_card,RENT,NY,31.4,674.0,1
14400.0,48500.0,15.12,1 year,D, 60 months,credit_card,RENT,CA,21.3,664.0,1
10000.0,89000.0,26.01,10+ years,A, 36 months,debt_consolidation,RENT,MA,65.5,714.0,0
35000.0,100000.0,18.42,3 years,G, 60 months,home_improvement,OWN,MS,1.0,734.0,0
21775.0,110000.0,24.88,2 years,D, 60 months,debt_consolidation,MORTGAGE,OH,86.2,689.0,0
21000.0,84220.0,32.96,10+ years,C, 36 months,debt_consolidation,RENT,GA,22.4,724.0,0
10000.0,38000.0,10.36,3 years,B, 36 months,debt_consolidation,MORTGAGE,CA,56.7,694.0,1
12000.0,52000.0,6.58,8 years,D, 36 months,debt_consolidation,RENT,NY,36.1,669.0,0
10800.0,30000.0,11.88,10+ years,A, 36 months,credit_card,MORTGAGE,KY,64.3,739.0,0
18625.0,69855.0,17.49,10+ years,C, 60 months,debt_consolidation,MORTGAGE,CA,28.5,664.0,0
15000.0,54080.0,24.26,8 years,C, 60 months,home_improvement,RENT,GA,11.1,719.0,0
6000.0,55000.0,5.39,3 years,B, 36 months,debt_consolidation,RENT,NY,34.0,669.0,0
4600.0,40000.0,24.39,10+ years,C, 36 months,debt_consolidation,MORTGAGE,MI,77.7,679.0,0
20000.0,58000.0,13.01,10+ years,D, 60 months,home_improvement,MORTGAGE,WA,59.0,664.0,0
16000.0,75000.0,12.3,1 year,B, 60 months,debt_consolidation,RENT,DC,37.7,709.0,0
6400.0,52000.0,16.05,10+ years,C, 36 months,debt_consolidation,MORTGAGE,TX,74.4,679.0,0
8000.0,111000.0,18.74,2 years,A, 36 months,credit_card,RENT,VA,49.9,724.0,0
20275.0,125000.0,15.84,7 years,D, 60 months,debt_consolidation,RENT,AL,38.7,704.0,0
12000.0,120000.0,19.0,2 years,A, 36 months,credit_card,MORTGAGE,MN,48.0,704.0,0
12000.0,187834.0,8.68,2 years,A, 36 months,home_improvement,MORTGAGE,AZ,27.8,714.0,0
29000.0,72800.0,27.65,2 years,C, 60 months,debt_consolidation,RENT,CA,93.1,664.0,1
8000.0,62000.0,7.03,10+ years,C, 36 months,credit_card,MORTGAGE,MD,24.8,704.0,0
28000.0,198000.0,6.75,2 years,B, 60 months,credit_card,RENT,CA,37.3,694.0,0
10000.0,50000.0,2.23,10+ years,B, 36 months,car,RENT,NY,63.1,744.0,0
6000.0,69972.37,7.56,9 years,C, 36 months,debt_consolidation,RENT,NY,16.6,769.0,0
25000.0,150000.0,13.91,6 years,A, 36 months,debt_consolidation,MORTGAGE,PA,28.1,709.0,1
9475.0,51000.0,26.87,8 years,B, 36 months,debt_consolidation,RENT,WI,26.4,724.0,0
3000.0,110000.0,9.01,3 years,A, 36 months,debt_consolidation,MORTGAGE,NC,67.0,709.0,0
10000.0,36000.0,22.13,< 1 year,D, 36 months,debt_consolidation,RENT,AR,61.6,669.0,0
12000.0,34000.0,21.92,4 years,B, 36 months,credit_card,RENT,MO,49.4,674.0,0
4800.0,46000.0,27.68,2 years,C, 36 months,credit_card,OWN,TX,83.7,684.0,0
10000.0,32000.0,6.68,1 year,B, 36 months,credit_card,MORTGAGE,OK,35.6,714.0,1
8000.0,32000.0,11.4,10+ years,A, 36 months,home_improvement,RENT,CA,13.8,704.0,0
10000.0,75000.0,19.41,10+ years,B, 36 months,debt_consolidation,RENT,NY,20.3,724.0,0
24000.0,50200.0,33.23,< 1 year,C, 60 months,debt_consolidation,MORTGAGE,TX,60.4,699.0,1
9000.0,41000.0,28.63,10+ years,C, 36 months,debt_consolidation,MORTGAGE,IN,87.6,679.0,0
23825.0,65000.0,25.85,1 year,D, 36 months,debt_consolidation,RENT,CA,60.4,664.0,0
10000.0,80000.0,29.07,8 years,A, 36 months,debt_consolidation,MORTGAGE,IL,57.1,689.0,0
30000.0,76000.0,13.23,< 1 year,C, 36 months,debt_consolidation,MORTGAGE,CA,80.5,664.0,0
18925.0,41172.0,29.23,10+ years,C, 60 months,credit_card,OWN,TX,64.8,674.0,0
10000.0,55000.0,15.93,10+ years,B, 36 months,debt_consolidation,MORTGAGE,MD,40.4,664.0,0
11000.0,40000.0,30.99,10+ years,D, 60 months,home_improvement,MORTGAGE,CA,19.3,684.0,0
10000.0,46000.0,7.3,10+ years,A, 36 months,debt_consolidation,RENT,IL,34.5,704.0,0
6000.0,110000.0,15.36,4 years,B, 36 months,credit_card,MORTGAGE,TN,79.9,684.0,0
2400.0,28000.0,10.42,4 years,B, 36 months,major_purchase,MORTGAGE,MN,2.0,739.0,0
20000.0,180000.0,11.34,3 years,D, 60 months,debt_consolidation,MORTGAGE,TX,32.4,699.0,0
14000.0,62000.0,10.62,2 years,B, 60 months,car,RENT,CT,19.8,769.0,0
6000.0,78500.0,8.03,3 years,C, 36 months,debt_consolidation,RENT,FL,60.0,664.0,0
16000.0,90000.0,26.26,3 years,E, 60 months,credit_card,RENT,FL,50.3,669.0,1
5000.0,26000.0,22.62,< 1 year,C, 36 months,debt_consolidation,RENT,DE,58.6,699.0,0
11000.0,75000.0,22.08,5 years,A, 36 months,credit_card,MORTGAGE,MO,28.6,784.0,0
5000.0,74000.0,14.39,3 years,A, 36 months,home_improvement,RENT,PA,6.4,769.0,0
24000.0,50000.0,22.75,< 1 year,C, 36 months,credit_card,RENT,CA,50.2,714.0,0
24000.0,110000.0,29.67,9 years,C, 60 months,debt_consolidation,MORTGAGE,DE,66.8,714.0,0
9900.0,120000.0,4.7,1 year,B, 36 months,credit_card,MORTGAGE,NY,68.3,669.0,0
3000.0,40000.0,22.86,< 1 year,B, 36 months,major_purchase,RENT,TX,18.8,679.0,0
20400.0,50000.0,26.88,2 years,B, 36 months,credit_card,RENT,FL,34.0,719.0,0
24000.0,105000.0,6.56,10+ years,A, 36 months,debt_consolidation,MORTGAGE,VA,0.5,839.0,0
16000.0,55000.0,23.52,4 years,B, 60 months,credit_card,RENT,TX,39.2,709.0,1
20000.0,100000.0,13.49,2 years,C, 60 months,debt_consolidation,RENT,CA,79.3,684.0,0
10000.0,35000.0,1.71,< 1 year,C, 36 months,debt_consolidation,RENT,DC,10.0,744.0,0
28000.0,125000.0,26.23,5 years,B, 60 months,credit_card,MORTGAGE,AZ,55.1,724.0,0
12000.0,45000.0,31.96,4 years,B, 36 months,credit_card,MORTGAGE,TN,85.4,729.0,0
16000.0,70000.0,18.62,9 years,D, 36 months,debt_consolidation,OWN,TX,54.3,679.0,0
17375.0,80000.0,22.04,10+ years,B, 60 months,debt_consolidation,MORTGAGE,CT,65.6,699.0,0
24500.0,65000.0,32.9,10+ years,E, 60 months,debt_consolidation,MORTGAGE,VA,68.6,689.0,1
9600.0,30000.0,14.4,10+ years,B, 36 months,debt_consolidation,RENT,NJ,44.0,719.0,1
10000.0,85000.0,20.71,10+ years,A, 36 months,moving,MORTGAGE,WI,46.6,779.0,0
30000.0,90000.0,5.88,2 years,C, 60 months,credit_card,MORTGAGE,TX,4.4,694.0,0
20000.0,61000.0,30.77,10+ years,C, 60 months,debt_consolidation,MORTGAGE,NY,86.7,719.0,0
10000.0,65000.0,6.83,< 1 year,A, 36 months,credit_card,RENT,TX,31.3,729.0,0
24000.0,160000.0,21.89,10+ years,A, 60 months,credit_card,MORTGAGE,TX,45.6,709.0,0
11950.0,26000.0,28.49,10+ years,C, 36 months,debt_consolidation,OWN,VA,49.9,709.0,1
13000.0,70000.0,12.76,10+ years,D, 36 months,debt_consolidation,MORTGAGE,CA,37.8,669.0,0
5000.0,49245.78,3.07,10+ years,A, 36 months,credit_card,RENT,CA,95.8,684.0,0
18000.0,110000.0,12.26,5 years,B, 60 months,debt_consolidation,MORTGAGE,TX,54.7,699.0,0
24000.0,93000.0,32.41,10+ years,A, 36 months,credit_card,MORTGAGE,FL,43.9,719.0,0
8000.0,78832.0,13.15,< 1 year,B, 36 months,debt_consolidation,MORTGAGE,MD,10.3,674.0,1
30800.0,70000.0,22.72,10+ years,C, 60 months,credit_card,MORTGAGE,AR,48.4,699.0,0
6000.0,35000.0,26.75,< 1 year,B, 36 months,debt_consolidation,RENT,FL,70.9,669.0,0
35000.0,80000.0,13.62,10+ years,E, 60 months,home_improvement,OWN,CA,36.3,709.0,0
12000.0,54500.0,33.08,3 years,C, 36 months,debt_consolidation,RENT,TX,51.6,669.0,0
19000.0,90000.0,25.07,10+ years,B, 36 months,debt_consolidation,MORTGAGE,LA,80.1,709.0,0
12600.0,102000.0,13.44,3 years,D, 60 months,debt_consolidation,RENT,TX,56.0,669.0,0
7000.0,75000.0,37.42,8 years,C, 36 months,medical,MORTGAGE,TX,49.9,724.0,1
8500.0,55000.0,19.29,7 years,A, 36 months,debt_consolidation,MORTGAGE,SC,27.7,744.0,0
15000.0,120000.0,16.33,1 year,B, 36 months,debt_consolidation,MORTGAGE,LA,45.1,679.0,0
29975.0,75000.0,22.49,4 years,B, 36 months,debt_consolidation,OWN,CA,18.7,739.0,0
24000.0,60000.0,31.79,2 years,C, 60 months,credit_card,MORTGAGE,PA,85.4,664.0,0
35000.0,100000.0,21.61,< 1 year,B, 36 months,credit_card,MORTGAGE,CA,48.0,734.0,1
16925.0,47000.0,22.09,10+ years,E, 60 months,major_purchase,RENT,MN,42.0,684.0,1
25000.0,110000.0,23.85,10+ years,E, 60 months,debt_consolidation,MORTGAGE,OH,95.0,669.0,0
12000.0,46000.0,33.81,8 years,A, 36 months,credit_card,RENT,OH,11.8,769.0,1
10000.0,35000.0,9.6,10+ years,C, 60 months,debt_consolidation,MORTGAGE,NC,53.2,714.0,0
6000.0,43000.0,13.65,5 years,D, 36 months,debt_consolidation,RENT,CO,63.8,699.0,0
15000.0,60000.0,16.78,10+ years,B, 36 months,credit_card,MORTGAGE,MO,86.4,669.0,0
7200.0,55000.0,18.5,< 1 year,C, 36 months,debt_consolidation,RENT,KY,46.1,679.0,0
23100.0,67335.0,33.08,4 years,C, 60 months,credit_card,RENT,CA,33.0,674.0,1
25000.0,70000.0,22.1,10+ years,A, 36 months,debt_consolidation,MORTGAGE,NJ,62.8,689.0,0
35000.0,101000.0,12.24,10+ years,D, 60 months,credit_card,MORTGAGE,GA,57.7,664.0,0
16100.0,50000.0,15.96,10+ years,D, 36 months,debt_consolidation,MORTGAGE,NY,97.5,689.0,0
16000.0,60000.0,33.1,10+ years,B, 60 months,debt_consolidation,MORTGAGE,WA,57.2,704.0,0
5000.0,24000.0,5.05,3 years,B, 36 months,other,RENT,WA,26.5,754.0,0
12000.0,150000.0,20.65,3 years,B, 36 months,debt_consolidation,RENT,KS,55.8,714.0,0
26450.0,110000.0,9.16,10+ years,D, 36 months,debt_consolidation,RENT,CA,51.2,674.0,0
8400.0,86000.0,10.45,10+ years,D, 36 months,debt_consolidation,MORTGAGE,TX,69.2,664.0,0
13000.0,56000.0,21.51,5 years,C, 60 months,debt_consolidation,OWN,NC,19.4,704.0,0
