loan_amnt,annual_inc,dti,emp_length,grade,term,purpose,home_ownership,state,revol_util,fico,default
4800.0,55000.0,19.79,3 years,B, 36 months,debt_consolidation,RENT,IL,63.3,669.0,0
14000.0,77000.0,15.24,10+ years,A, 36 months,credit_card,OWN,NC,42.8,724.0,0
25000.0,215000.0,6.97,7 years,B, 36 months,debt_consolidation,MORTGAGE,CA,69.5,679.0,0
22000.0,85000.0,11.04,10+ years,B, 60 months,debt_consolidation,MORTGAGE,MI,94.8,699.0,1
34500.0,150000.0,27.98,< 1 year,F, 60 months,debt_consolidation,RENT,NY,99.9,694.0,1
24000.0,80000.0,3.2,10+ years,C, 36 months,debt_consolidation,MORTGAGE,CA,47.4,694.0,0
9600.0,38000.0,22.52,3 years,A, 36 months,debt_consolidation,RENT,OK,60.2,704.0,0
16000.0,75000.0,21.68,10+ years,C, 60 months,debt_consolidation,MORTGAGE,OH,57.4,709.0,0
35000.0,600000.0,14.2,10+ years,D, 36 months,home_improvement,OWN,FL,18.4,749.0,0
28000.0,132000.0,23.09,1 year,B, 36 months,credit_card,RENT,AZ,92.8,674.0,1
22425.0,51000.0,2.8,10+ years,C, 60 months,debt_consolidation,RENT,RI,12.9,709.0,0
18000.0,45000.0,21.95,1 year,C, 36 months,debt_consolidation,RENT,NJ,73.0,709.0,1
23000.0,71980.0,9.86,9 years,C, 36 months,home_improvement,MORTGAGE,CA,33.9,689.0,0
10000.0,50000.0,15.55,10+ years,C, 60 months,debt_consolidation,MORTGAGE,MS,72.0,689.0,1
35000.0,825000.0,1.8,4 years,B, 36 months,home_improvement,OWN,CT,32.9,744.0,0
14000.0,70000.0,13.17,10+ years,C, 60 months,debt_consolidation,RENT,FL,48.0,669.0,0
6000.0,100000.0,9.46,10+ years,C, 36 months,credit_card,MORTGAGE,CT,94.8,664.0,0
14000.0,145000.0,19.21,< 1 year,D, 36 months,small_business,MORTGAGE,CO,71.0,694.0,0
18500.0,48000.0,28.5,3 years,A, 36 months,credit_card,RENT,VA,45.8,674.0,0
16000.0,57000.0,11.18,8 years,C, 60 months,debt_consolidation,MORTGAGE,OH,33.2,704.0,1
33975.0,75500.0,34.75,10+ years,C, 60 months,debt_consolidation,RENT,NC,43.0,689.0,1
35000.0,125000.0,26.41,10+ years,C, 60 months,major_purchase,MORTGAGE,NE,58.8,709.0,0
24000.0,100000.0,28.42,1 year,C, 36 months,debt_consolidation,RENT,CO,17.6,669.0,0
21000.0,100000.0,26.4,10+ years,C, 60 months,credit_card,MORTGAGE,GA,78.9,669.0,0
24000.0,50000.0,30.29,5 years,B, 36 months,credit_card,RENT,CA,71.8,724.0,0
3000.0,41000.0,19.7,10+ years,D, 36 months,debt_consolidation,RENT,GA,36.7,679.0,0
33000.0,90823.0,22.41,5 years,B, 36 months,debt_consolidation,RENT,VA,71.6,679.0,0
7000.0,65489.0,30.03,10+ years,C, 36 months,home_improvement,MORTGAGE,NY,71.3,664.0,0
25500.0,58000.0,21.08,4 years,C, 60 months,debt_consolidation,MORTGAGE,NV,46.1,704.0,0
16000.0,70000.0,24.04,9 years,C, 60 months,debt_consolidation,RENT,OH,35.9,669.0,1
25200.0,85000.0,25.54,5 years,E, 60 months,debt_consolidation,RENT,CA,83.2,679.0,0
15600.0,60000.0,19.62,10+ years,B, 36 months,debt_consolidation,MORTGAGE,MO,95.5,684.0,0
10000.0,80000.0,11.34,10+ years,A, 36 months,debt_consolidation,RENT,NY,8.0,819.0,0
9825.0,38000.0,5.56,6 years,C, 36 months,debt_consolidation,RENT,FL,38.8,689.0,0
3000.0,65000.0,7.64,< 1 year,C, 36 months,major_purchase,RENT,AZ,71.3,664.0,0
20000.0,85000.0,21.97,2 years,C, 60 months,debt_consolidation,MORTGAGE,TN,82.3,669.0,0
20000.0,65000.0,28.62,10+ years,B, 36 months,debt_consolidation,RENT,CA,70.0,669.0,0
15000.0,84697.6,28.89,6 years,D, 60 months,debt_consolidation,OWN,VT,100.0,664.0,0
13000.0,73000.0,26.63,< 1 year,A, 36 months,debt_consolidation,RENT,CA,13.6,794.0,0
15000.0,60000.0,19.24,3 years,B, 60 months,debt_consolidation,OWN,OH,56.9,699.0,0
21000.0,72000.0,25.0,2 years,A, 60 months,major_purchase,MORTGAGE,CO,13.7,784.0,0
28000.0,72000.0,25.6,7 years,E, 60 months,debt_consolidation,MORTGAGE,MN,36.2,729.0,1
14400.0,65000.0,10.97,5 years,B, 36 months,debt_consolidation,MORTGAGE,CA,50.6,689.0,1
15600.0,140000.0,4.59,8 years,C, 60 months,debt_consolidation,MORTGAGE,FL,51.7,699.0,0
3000.0,125000.0,13.94,4 years,B, 36 months,debt_consolidation,MORTGAGE,TX,59.6,674.0,1
15000.0,55000.0,25.68,10+ years,C, 36 months,credit_card,RENT,CA,67.1,664.0,0
12000.0,60000.0,13.24,6 years,B, 36 months,debt_consolidation,RENT,NC,33.5,669.0,0
8275.0,23000.0,32.78,4 years,D, 36 months,credit_card,RENT,OH,63.4,674.0,0
6000.0,82700.0,30.16,10+ years,C, 36 months,debt_consolidation,MORTGAGE,NC,99.5,684.0,0
10000.0,43000.0,25.73,1 year,B, 60 months,debt_consolidation,RENT,NY,54.9,689.0,0
29475.0,67000.0,16.23,2 years,B, 60 months,debt_consolidation,MORTGAGE,VT,81.9,719.0,0
20000.0,90000.0,23.85,< 1 year,B, 36 months,debt_consolidation,MORTGAGE,NC,87.9,664.0,0
14175.0,72000.0,34.87,10+ years,D, 60 months,debt_consolidation,MORTGAGE,GA,37.1,729.0,1
23000.0,120000.0,16.74,10+ years,D, 60 months,debt_consolidation,MORTGAGE,TX,48.7,679.0,1
30000.0,127000.0,19.79,8 years,C, 60 months,debt_consolidation,MORTGAGE,AL,62.0,664.0,0
23625.0,85000.0,25.77,3 years,D, 60 months,debt_consolidation,MORTGAGE,NJ,74.6,684.0,0
20000.0,90000.0,20.31,10+ years,A, 36 months,credit_card,RENT,CA,24.8,689.0,0
12000.0,70000.0,14.11,8 years,B, 60 months,debt_consolidation,MORTGAGE,GA,57.1,699.0,0
19500.0,95000.0,16.65,< 1 year,B, 36 months,credit_card,MORTGAGE,NJ,61.9,694.0,0
26350.0,110000.0,29.86,8 years,B, 36 months,debt_consolidation,MORTGAGE,HI,71.7,724.0,0
5225.0,75000.0,10.43,5 years,E, 36 months,medical,RENT,KY,9.0,709.0,1
6000.0,220000.0,11.97,5 years,B, 36 months,credit_card,OWN,MO,72.0,674.0,0
35000.0,71500.0,13.53,< 1 year,B, 60 months,debt_consolidation,OWN,WV,53.2,739.0,0
8800.0,70000.0,25.65,7 years,B, 36 months,credit_card,RENT,AK,88.5,709.0,0
3000.0,47000.0,15.99,8 years,B, 36 months,debt_consolidation,MORTGAGE,KY,23.4,684.0,0
16800.0,86000.0,15.52,7 years,C, 60 months,debt_consolidation,MORTGAGE,NJ,61.9,704.0,0
21000.0,64000.0,39.98,10+ years,C, 60 months,vacation,OWN,NM,93.0,679.0,0
5000.0,21000.0,31.49,6 years,C, 36 months,debt_consolidation,OWN,OH,36.1,699.0,0
13000.0,47361.0,11.57,5 years,B, 60 months,credit_card,RENT,MD,61.7,699.0,0
30000.0,120000.0,20.92,2 years,D, 60 months,credit_card,RENT,OR,57.2,689.0,0
15000.0,75800.0,7.5,10+ years,B, 36 months,credit_card,MORTGAGE,FL,92.9,664.0,0
20000.0,80000.0,28.58,10+ years,B, 36 months,credit_card,MORTGAGE,NV,83.0,679.0,0
24825.0,95509.0,25.35,8 years,F, 60 months,debt_consolidation,RENT,NY,96.4,664.0,0
8000.0,59294.0,35.9,10+ years,D, 36 months,debt_consolidation,MORTGAGE,TX,45.0,664.0,1
12000.0,89000.0,13.89,10+ years,A, 36 months,debt_consolidation,MORTGAGE,OR,49.1,724.0,0
5000.0,38000.0,14.78,1 year,C, 36 months,debt_consolidation,RENT,WA,31.4,669.0,0
25000.0,112000.0,27.0,1 year,B, 60 months,debt_consolidation,MORTGAGE,MA,42.2,684.0,0
20000.0,45000.0,35.76,5 years,D, 60 months,home_improvement,MORTGAGE,MI,39.3,679.0,1
26250.0,135208.0,32.73,10+ years,C, 60 months,debt_consolidation,OWN,TX,69.0,714.0,0
7800.0,35500.0,22.48,3 years,B, 36 months,debt_consolidation,MORTGAGE,IL,53.2,664.0,0
11000.0,60000.0,27.94,2 years,B, 36 months,credit_card,RENT,MO,46.0,674.0,0
1000.0,30000.0,24.16,10+ years,C, 36 months,debt_consolidation,RENT,UT,103.4,689.0,0
13200.0,60000.0,16.98,8 years,C, 60 months,debt_consolidation,RENT,NJ,88.8,684.0,0
20000.0,88500.0,22.39,8 years,B, 60 months,credit_card,RENT,HI,84.1,694.0,0
10800.0,65700.0,29.08,10+ years,C, 36 months,debt_consolidation,MORTGAGE,AL,44.4,704.0,0
35000.0,102000.0,19.91,10+ years,E, 60 months,debt_consolidation,MORTGAGE,MI,80.8,699.0,0
5400.0,68200.0,13.88,10+ years,B, 36 months,debt_consolidation,RENT,NM,30.1,679.0,0
8425.0,30000.0,30.72,2 years,D, 36 months,other,MORTGAGE,MO,54.3,664.0,0
24000.0,57096.0,18.12,10+ years,B, 60 months,debt_consolidation,MORTGAGE,MN,52.0,704.0,0
11200.0,40000.0,35.97,10+ years,C, 36 months,credit_card,MORTGAGE,GA,31.7,679.0,0
14400.0,40000.0,12.22,3 years,D, 36 months,debt_consolidation,MORTGAGE,GA,94.2,669.0,0
9000.0,40000.0,15.15,< 1 year,C, 36 months,medical,RENT,PA,31.7,664.0,0
35000.0,79000.0,13.06,8 years,A, 36 months,debt_consolidation,MORTGAGE,NY,16.1,764.0,0
9000.0,40000.0,21.63,1 year,B, 36 months,debt_consolidation,RENT,CA,54.3,674.0,0
9200.0,55000.0,7.53,6 years,C, 36 months,debt_consolidation,MORTGAGE,TX,89.8,674.0,1
17000.0,52500.0,26.23,< 1 year,C, 60 months,credit_card,RENT,WY,58.0,664.0,1
18000.0,82000.0,19.44,2 years,B, 36 months,debt_consolidation,MORTGAGE,VA,26.0,664.0,0
18775.0,75000.0,7.23,7 years,D, 36 months,home_improvement,MORTGAGE,NV,55.6,679.0,0
4000.0,32000.0,29.22,1 year,C, 36 months,debt_consolidation,MORTGAGE,MN,70.4,674.0,0
5500.0,50000.0,15.27,7 years,D, 36 months,debt_consolidation,RENT,NY,40.0,679.0,0
14000.0,80000.0,21.51,10+ years,A, 36 months,debt_consolidation,RENT,CA,18.3,754.0,0
15000.0,50000.0,20.28,1 year,C, 36 months,credit_card,RENT,CA,68.1,689.0,0
35000.0,144000.0,13.99,2 years,C, 60 months,debt_consolidation,MORTGAGE,IL,31.9,724.0,0
22800.0,60000.0,20.16,< 1 year,E, 60 months,debt_consolidation,MORTGAGE,VA,71.7,664.0,0
12000.0,120000.0,32.32,10+ years,C, 60 months,debt_consolidation,MORTGAGE,TX,19.3,719.0,0
6950.0,24156.0,18.48,3 years,C, 36 months,major_purchase,OWN,MO,1.2,729.0,1
12000.0,58000.0,33.95,4 years,E, 36 months,debt_consolidation,RENT,TX,33.9,664.0,1
12000.0,55000.0,14.95,3 years,B, 60 months,credit_card,RENT,CO,84.8,689.0,1
9675.0,40800.0,25.97,1 year,C, 36 months,debt_consolidation,RENT,KS,91.5,664.0,1
12000.0,60000.0,33.0,10+ years,D, 60 months,debt_consolidation,RENT,KS,71.6,674.0,0
10000.0,125000.0,8.97,4 years,A, 36 months,credit_card,MORTGAGE,GA,22.7,759.0,0
5000.0,17000.0,34.82,< 1 year,B, 36 months,debt_consolidation,RENT,FL,45.6,669.0,0
18000.0,75000.0,17.12,10+ years,B, 60 months,credit_card,RENT,CA,31.3,719.0,1
16000.0,60000.0,9.04,2 years,C, 60 months,credit_card,MORTGAGE,CA,85.0,669.0,0
24000.0,92000.0,24.48,10+ years,C, 36 months,credit_card,MORTGAGE,CT,81.8,664.0,0
11700.0,69426.0,11.67,10+ years,B, 36 months,debt_consolidation,MORTGAGE,TX,37.1,669.0,0
26500.0,53000.0,27.77,1 year,C, 36 months,debt_consolidation,MORTGAGE,CA,37.3,754.0,0
18000.0,52000.0,24.69,1 year,C, 60 months,debt_consolidation,RENT,NC,36.7,689.0,1
6500.0,68000.0,14.47,3 years,A, 36 months,debt_consolidation,MORTGAGE,GA,73.8,669.0,0
12000.0,109000.0,14.31,2 years,B, 60 months,home_improvement,MORTGAGE,MD,15.1,739.0,0
11500.0,35997.0,18.67,4 years,F, 60 months,credit_card,RENT,CO,75.1,669.0,1
24000.0,65000.0,17.17,10+ years,C, 60 months,debt_consolidation,MORTGAGE,GA,61.4,734.0,0
12800.0,98000.0,18.06,7 years,A, 60 months,credit_card,MORTGAGE,FL,60.1,724.0,0
35000.0,85000.0,37.44,5 years,E, 60 months,credit_card,RENT,MN,69.2,684.0,0
16800.0,55000.0,36.81,1 year,A, 36 months,debt_consolidation,RENT,NY,27.4,714.0,1
19000.0,120000.0,19.41,10+ years,B, 36 months,debt_consolidation,MORTGAGE,FL,63.5,669.0,0
4800.0,60000.0,3.06,< 1 year,D, 36 months,credit_card,RENT,CA,83.5,664.0,0
14400.0,66000.0,18.67,< 1 year,E, 60 months,debt_consolidation,RENT,AZ,36.8,674.0,1
8000.0,35500.0,6.05,10+ years,B, 36 months,debt_consolidation,MORTGAGE,NM,26.0,669.0,0
18000.0,70000.0,12.44,3 years,A, 36 months,debt_consolidation,RENT,CA,23.8,714.0,0
7200.0,81000.0,11.87,10+ years,A, 36 months,credit_card,MORTGAGE,CA,24.4,754.0,0
5000.0,40000.0,18.42,7 years,C, 36 months,debt_consolidation,RENT,NC,44.0,679.0,1
12500.0,43000.0,20.93,10+ years,B, 36 months,debt_consolidation,MORTGAGE,TX,44.7,714.0,0
3975.0,20000.0,24.91,7 years,E, 36 months,debt_consolidation,OWN,KS,83.0,664.0,0
29575.0,62400.0,29.91,10+ years,D, 36 months,home_improvement,MORTGAGE,CA,95.6,694.0,0
12800.0,35000.0,8.47,10+ years,C, 60 months,debt_consolidation,RENT,AL,46.1,734.0,0
9600.0,52933.0,19.66,10+ years,B, 36 months,debt_consolidation,MORTGAGE,GA,59.4,664.0,0
34250.0,72244.0,23.41,< 1 year,E, 60 months,debt_consolidation,RENT,SC,97.0,674.0,0
3300.0,84000.0,14.12,10+ years,B, 36 months,debt_consolidation,MORTGAGE,TX,38.2,709.0,0
6000.0,65000.0,10.41,2 years,B, 36 months,debt_consolidation,RENT,CA,17.0,664.0,0
5000.0,102000.0,20.55,3 years,C, 36 months,debt_consolidation,RENT,PA,59.4,699.0,0
13325.0,29000.0,31.01,10+ years,B, 36 months,debt_consolidation,OWN,TN,19.0,724.0,0
12500.0,35000.0,27.67,10+ years,D, 36 months,debt_consolidation,RENT,PA,94.0,679.0,0
10000.0,75000.0,12.8,10+ years,C, 60 months,debt_consolidation,MORTGAGE,MN,80.2,679.0,0
20000.0,98100.0,19.84,10+ years,B, 36 months,credit_card,MORTGAGE,GA,67.0,664.0,0
20000.0,40000.0,27.72,6 years,C, 60 months,debt_consolidation,MORTGAGE,AZ,23.6,739.0,0
6650.0,53000.0,23.53,5 years,E, 36 months,debt_consolidation,MORTGAGE,VA,62.6,684.0,0
35000.0,132000.0,25.12,1 year,A, 36 months,debt_consolidation,MORTGAGE,MI,82.4,704.0,0
10800.0,34000.0,29.54,10+ years,E, 60 months,debt_consolidation,MORTGAGE,FL,33.2,709.0,0
15000.0,135000.0,15.44,3 years,C, 60 months,home_improvement,MORTGAGE,NY,66.1,679.0,0
17000.0,65000.0,31.46,10+ years,C, 60 months,debt_consolidation,MORTGAGE,PA,97.3,694.0,0
34000.0,98000.0,26.81,10+ years,B, 36 months,debt_consolidation,MORTGAGE,VA,38.4,744.0,0
6400.0,50000.0,25.92,< 1 year,B, 36 months,credit_card,MORTGAGE,TN,52.3,664.0,0
28000.0,100000.0,14.71,1 year,A, 36 months,credit_card,MORTGAGE,KS,69.4,714.0,0
23000.0,55000.0,23.5,6 years,D, 60 months,home_improvement,MORTGAGE,FL,49.2,669.0,0
18000.0,86500.0,15.69,< 1 year,C, 60 months,debt_consolidation,MORTGAGE,CA,47.9,694.0,0
7000.0,35000.0,11.04,< 1 year,B, 36 months,debt_consolidation,RENT,MD,46.1,709.0,0
28000.0,167800.0,13.21,3 years,A, 36 months,debt_consolidation,MORTGAGE,MD,72.1,694.0,0
12800.0,110000.0,22.28,1 year,C, 36 months,other,OWN,NY,42.4,684.0,0
13000.0,45000.0,22.88,1 year,B, 36 months,debt_consolidation,RENT,OK,86.7,664.0,1
6000.0,24000.0,38.95,< 1 year,C, 36 months,credit_card,RENT,CA,80.7,674.0,0
8000.0,50000.0,12.39,10+ years,B, 36 months,debt_consolidation,MORTGAGE,CA,32.5,684.0,0
10000.0,86665.0,2.96,2 years,C, 36 months,other,RENT,NY,23.6,684.0,0
7000.0,60000.0,9.88,3 years,A, 36 months,credit_card,MORTGAGE,OH,37.8,724.0,0
6000.0,35000.0,32.89,4 years,B, 36 months,credit_card,RENT,TX,66.1,669.0,0
16000.0,87000.0,23.24,10+ years,A, 36 months,debt_consolidation,MORTGAGE,NJ,53.6,719.0,0
12000.0,39500.0,8.98,8 years,B, 36 months,debt_consolidation,RENT,CT,89.8,689.0,0
28000.0,140000.0,7.26,2 years,D, 60 months,credit_card,MORTGAGE,MT,64.3,674.0,1
8775.0,82000.0,21.63,10+ years,C, 36 months,debt_consolidation,RENT,AL,81.0,674.0,1
16000.0,150000.0,7.44,6 years,B, 36 months,debt_consolidation,MORTGAGE,MD,91.0,664.0,0
8000.0,65000.0,12.45,2 years,C, 36 months,moving,RENT,MN,59.3,674.0,0
7000.0,56000.0,20.23,9 years,C, 36 months,debt_consolidation,MORTGAGE,IL,38.9,674.0,0
25000.0,52000.0,25.71,5 years,E, 60 months,debt_consolidation,RENT,NY,50.3,699.0,1
14400.0,53000.0,36.39,10+ years,C, 60 months,debt_consolidation,MORTGAGE,NC,67.9,694.0,0
8675.0,28945.42,20.64,9 years,D, 36 months,debt_consolidation,MORTGAGE,FL,42.4,679.0,0
15000.0,42400.0,31.44,8 years,C, 36 months,debt_consolidation,RENT,NY,53.8,669.0,0
4000.0,50000.0,21.0,1 year,C, 36 months,credit_card,RENT,NY,60.0,664.0,1
7000.0,25200.0,32.08,7 years,C, 36 months,debt_consolidation,RENT,MT,89.0,689.0,0
24000.0,150000.0,3.78,3 years,C, 60 months,home_improvement,OWN,NY,70.0,679.0,0
7300.0,102000.0,2.63,6 years,B, 36 months,credit_card,RENT,NJ,90.7,714.0,0
18000.0,125000.0,11.22,5 years,B, 36 months,debt_consolidation,MORTGAGE,LA,55.3,689.0,0
17600.0,80000.0,25.83,10+ years,C, 60 months,debt_consolidation,MORTGAGE,MD,64.6,674.0,1
20000.0,75000.0,26.05,10+ years,D, 36 months,debt_consolidation,MORTGAGE,KY,27.5,664.0,1
7000.0,47000.0,25.38,1 year,B, 36 months,debt_consolidation,RENT,IN,27.0,664.0,0
25000.0,125000.0,20.33,< 1 year,B, 60 months,debt_consolidation,MORTGAGE,FL,33.1,729.0,0
19525.0,86500.0,9.59,2 years,D, 36 months,major_purchase,RENT,NJ,58.7,669.0,1
24800.0,73000.0,10.93,10+ years,F, 60 months,small_business,RENT,NV,60.5,694.0,1
3000.0,41000.0,14.11,8 years,C, 36 months,debt_consolidation,RENT,NY,39.3,674.0,0
25000.0,120000.0,11.46,1 year,B, 36 months,debt_consolidation,MORTGAGE,CT,29.0,704.0,0
22400.0,84000.0,24.24,7 years,A, 36 months,credit_card,MORTGAGE,NH,42.8,729.0,0
6000.0,73850.0,22.42,5 years,A, 36 months,home_improvement,MORTGAGE,OH,13.9,759.0,0
35000.0,98000.0,15.9,10+ years,D, 60 months,debt_consolidation,RENT,TX,84.7,664.0,0
20000.0,118000.0,34.58,7 years,D, 60 months,other,MORTGAGE,TX,38.9,689.0,0
18000.0,87178.0,19.56,10+ years,B, 36 months,credit_card,RENT,CA,98.2,679.0,1
33000.0,150000.0,5.9,10+ years,B, 60 months,credit_card,RENT,CA,89.5,714.0,1
29500.0,120000.0,29.82,< 1 year,A, 36 months,debt_consolidation,MORTGAGE,UT,58.4,694.0,1
11500.0,32000.0,15.15,5 years,C, 36 months,home_improvement,OWN,NV,25.9,724.0,0
21525.0,120000.0,26.8,2 years,G, 60 months,small_business,RENT,CA,58.9,669.0,1
24000.0,80000.0,21.53,7 years,C, 36 months,debt_consolidation,MORTGAGE,AZ,58.0,679.0,1
3600.0,42000.0,20.69,1 year,C, 36 months,credit_card,RENT,CA,56.6,669.0,0
10000.0,50000.0,34.61,2 years,D, 60 months,debt_consolidation,RENT,OH,46.5,694.0,0
6000.0,63500.0,18.77,1 year,A, 36 months,debt_consolidation,RENT,NY,17.8,744.0,0
12000.0,240000.0,21.89,7 years,B, 36 months,home_improvement,MORTGAGE,VA,78.6,664.0,0
28000.0,70000.0,24.28,10+ years,E, 36 months,home_improvement,MORTGAGE,NJ,53.4,674.0,1
1500.0,42000.0,24.2,8 years,C, 36 months,renewable_energy,MORTGAGE,UT,27.1,674.0,1
25000.0,75000.0,17.94,2 years,B, 60 months,credit_card,MORTGAGE,OH,50.4,694.0,1
1000.0,118000.0,24.88,2 years,B, 36 months,other,RENT,TX,96.8,664.0,0
9000.0,65000.0,21.05,< 1 year,B, 36 months,debt_consolidation,MORTGAGE,KY,35.3,674.0,0
16000.0,90000.0,25.85,10+ years,A, 36 months,debt_consolidation,MORTGAGE,PA,71.0,684.0,0
19850.0,66000.0,37.37,6 years,D, 36 months,credit_card,MORTGAGE,TN,83.7,699.0,1
16000.0,58000.0,20.85,10+ years,B, 60 months,debt_consolidation,MORTGAGE,MI,41.0,744.0,0
13200.0,75000.0,24.2,< 1 year,B, 36 months,credit_card,RENT,PA,96.7,664.0,0
20000.0,69000.0,28.26,3 years,B, 60 months,debt_consolidation,MORTGAGE,FL,63.6,684.0,0
10000.0,63000.0,13.46,9 years,A, 36 months,credit_card,OWN,NY,34.4,754.0,0
20000.0,63000.0,27.3,10+ years,C, 60 months,debt_consolidation,RENT,CA,56.7,664.0,0
24000.0,75000.0,39.81,10+ years,D, 60 months,debt_consolidation,MORTGAGE,LA,50.7,679.0,1
20000.0,75000.0,2.86,2 years,B, 36 months,home_improvement,MORTGAGE,NJ,12.6,694.0,0
28375.0,250000.0,15.21,2 years,C, 60 months,home_improvement,MORTGAGE,FL,23.0,759.0,0
12000.0,30000.0,18.9,3 years,C, 60 months,debt_consolidation,RENT,IL,46.8,689.0,1
17000.0,80000.0,21.22,2 years,A, 36 months,credit_card,RENT,ME,92.0,689.0,0
4500.0,58500.0,11.34,10+ years,B, 36 months,other,MORTGAGE,MO,15.6,804.0,0
30000.0,135000.0,19.87,10+ years,C, 60 months,debt_consolidation,RENT,CA,64.2,714.0,0
5975.0,70000.0,3.53,10+ years,C, 36 months,debt_consolidation,RENT,CT,42.1,709.0,0
7750.0,105000.0,12.53,10+ years,D, 36 months,other,MORTGAGE,MA,90.0,694.0,0
16000.0,86000.0,15.67,2 years,C, 60 months,debt_consolidation,RENT,TX,24.4,664.0,1
12000.0,68100.0,18.66,10+ years,D, 60 months,credit_card,RENT,NY,89.6,669.0,0
35000.0,108000.0,29.8,5 years,D, 36 months,debt_consolidation,MORTGAGE,TX,80.9,684.0,0
6050.0,47041.84,33.21,9 years,C, 36 months,debt_consolidation,MORTGAGE,AZ,52.2,684.0,0
10000.0,39000.0,27.51,1 year,B, 36 months,debt_consolidation,RENT,TX,97.4,669.0,0
10000.0,39000.0,31.35,< 1 year,B, 36 months,credit_card,RENT,TX,53.7,694.0,0
16000.0,70000.0,18.5,4 years,A, 36 months,debt_consolidation,RENT,NJ,94.3,684.0,0
24000.0,92000.0,19.83,10+ years,A, 36 months,debt_consolidation,MORTGAGE,KS,59.0,744.0,0
15000.0,65000.0,17.28,7 years,D, 60 months,debt_consolidation,RENT,OH,64.0,664.0,1
33450.0,80304.0,32.82,10+ years,E, 60 months,home_improvement,OWN,CT,52.5,664.0,1
33000.0,75000.0,13.47,2 years,D, 36 months,debt_consolidation,RENT,FL,89.3,669.0,1
20000.0,717000.0,3.63,10+ years,D, 60 months,moving,RENT,NY,87.7,669.0,0
12000.0,31200.0,24.23,1 year,D, 60 months,debt_consolidation,MORTGAGE,TX,54.4,689.0,0
7000.0,147000.0,15.83,10+ years,B, 36 months,debt_consolidation,MORTGAGE,KY,81.8,744.0,0
11200.0,33000.0,27.35,9 years,D, 60 months,debt_consolidation,RENT,MA,105.9,684.0,0
19200.0,101954.0,14.91,2 years,E, 60 months,debt_consolidation,RENT,CA,45.1,669.0,1
4200.0,100000.0,16.05,10+ years,B, 36 months,home_improvement,MORTGAGE,TX,84.5,674.0,0
16000.0,65000.0,32.27,2 years,A, 36 months,debt_consolidation,RENT,MD,25.2,714.0,0
30000.0,73000.0,29.57,2 years,B, 36 months,debt_consolidation,MORTGAGE,NC,86.7,694.0,0
8000.0,130000.0,8.08,5 years,A, 36 months,debt_consolidation,MORTGAGE,IN,81.2,674.0,1
14400.0,34000.0,30.43,1 year,C, 60 months,credit_card,OWN,VA,74.1,684.0,0
20000.0,84000.0,14.94,7 years,B, 60 months,credit_card,MORTGAGE,LA,52.1,714.0,0
5000.0,50000.0,14.26,10+ years,B, 36 months,debt_consolidation,MORTGAGE,WI,73.3,699.0,0
10400.0,40000.0,26.25,2 years,D, 60 months,debt_consolidation,RENT,CA,55.1,664.0,1
26000.0,65000.0,27.1,8 years,F, 60 months,other,RENT,AL,46.0,689.0,1
17625.0,82000.0,36.78,10+ years,D, 60 months,debt_consolidation,MORTGAGE,TN,56.1,724.0,1
14825.0,70000.0,21.4,3 years,E, 36 months,other,MORTGAGE,OH,78.7,664.0,1
10000.0,200000.0,2.96,< 1 year,B, 36 months,debt_consolidation,MORTGAGE,NY,56.7,669.0,0
10000.0,150000.0,11.25,10+ years,A, 36 months,home_improvement,MORTGAGE,CA,73.0,694.0,0
8825.0,45630.0,28.2,1 year,E, 36 months,debt_consolidation,RENT,TX,64.0,689.0,0
22000.0,75000.0,13.74,10+ years,C, 60 months,debt_consolidation,MORTGAGE,PA,46.4,704.0,0
28000.0,189000.0,22.01,2 years,A, 36 months,debt_consolidation,MORTGAGE,NV,62.2,724.0,1
4900.0,45000.0,13.6,1 year,C, 36 months,debt_consolidation,RENT,SC,21.2,679.0,1
6000.0,48000.0,11.5,3 years,A, 36 months,debt_consolidation,RENT,CA,38.2,684.0,0
11400.0,38500.0,26.5,3 years,C, 60 months,debt_consolidation,RENT,NY,77.0,684.0,1
35000.0,225000.0,16.66,8 years,E, 36 months,debt_consolidation,MORTGAGE,IL,79.0,674.0,1
12000.0,47500.0,25.33,2 years,C, 36 months,credit_card,RENT,VA,39.7,684.0,1
10000.0,50000.0,27.7,9 years,D, 36 months,debt_consolidation,MORTGAGE,FL,38.9,689.0,1
24000.0,120000.0,4.7,3 years,D, 60 months,debt_consolidation,RENT,FL,19.8,669.0,1
12000.0,181000.0,4.69,8 years,B, 36 months,debt_consolidation,MORTGAGE,WI,60.7,674.0,0
26000.0,80000.0,16.82,5 years,C, 36 months,debt_consolidation,RENT,CA,44.3,714.0,0
6300.0,30000.0,19.68,7 years,D, 36 months,credit_card,MORTGAGE,CT,70.1,669.0,1
20000.0,60000.0,28.67,6 years,E, 60 months,debt_consolidation,RENT,FL,63.4,679.0,1
7000.0,32000.0,26.78,5 years,D, 36 months,home_improvement,OWN,IL,1.6,729.0,0
35000.0,84000.0,26.69,10+ years,B, 60 months,credit_card,MORTGAGE,OH,81.0,694.0,1
22000.0,48000.0,31.43,2 years,B, 60 months,debt_consolidation,RENT,IL,58.1,709.0,0
30000.0,73000.0,23.43,1 year,D, 36 months,debt_consolidation,RENT,IL,82.0,679.0,0
